Item_Id,Low_Cap_Price
IT_271625,2079.147283126409
IT_271664,2741.1343979537423
IT_271713,3744.623198115726
IT_271758,3933.947290822965
IT_271778,4267.078568458594
IT_271801,3210.9488297389794
IT_271810,2992.312135254157
IT_271832,3007.2057633504382
IT_271841,2047.7361630019384
IT_271903,2764.131463968551
IT_271927,2518.3476605452706
IT_271990,3934.3330821592585
IT_271996,3972.7814669936542
IT_272007,4115.083854771878
IT_272010,3981.407734944525
IT_272026,3684.600310920678
IT_272121,4188.34254563846
IT_272146,3007.105455945259
IT_272152,2047.179874580542
IT_272264,2810.5870562371642
IT_272281,3744.042193137042
IT_272321,3934.391723411515
IT_272329,3908.876202255735
IT_272333,4258.710348990295
IT_272336,4115.279840009687
IT_272339,4266.649567778524
IT_272346,3936.707880187589
IT_272351,3681.714760814663
IT_272359,2981.6125191862825
IT_272368,3029.544228859432
IT_272385,3007.3276754274993
IT_272495,2811.0994019749237
IT_272553,3932.7737706934677
IT_272568,4266.179672540964
IT_272580,3680.4625252000246
IT_272583,4188.486062387405
IT_272611,3007.055308618598
IT_272682,2810.851713467753
IT_272735,3932.7421289051435
IT_272757,3936.460204432266
IT_272762,3675.7568771265996
IT_272795,3006.915643470846
IT_272828,2077.0007747907666
IT_272902,2810.7506472189934
IT_272938,3719.9924711558433
IT_272958,3933.524507537758
IT_272965,3971.1889004135155
IT_272973,4115.579984253873
IT_272975,3980.673182476375
IT_272995,4188.194399316964
IT_273028,3007.0537590518234
IT_273133,2921.9011483506
IT_273134,2946.370470398985
IT_273138,2810.93890375071
IT_273152,3744.3114671883254
IT_273194,3933.112475581105
IT_273200,3971.6495428819107
IT_273221,3936.8051075869944
IT_273258,3007.1725847471857
IT_273327,3022.1344025368785
IT_273331,3122.4980261447686
IT_273334,2514.325454740183
IT_273344,2811.2915228596885
IT_273355,3744.3963490609385
IT_273388,3907.825333919105
IT_273413,3919.7520628789184
IT_273468,2949.5829166892645
IT_273555,3211.912475913027
IT_273570,2674.629847354351
IT_273571,1942.1729788208427
IT_273606,2067.0404566065577
IT_273617,2947.9779535749412
IT_273687,2728.901451275944
IT_273714,3744.889404913086
IT_273740,3798.9773226453476
IT_273757,3908.812928565636
IT_273761,3933.2058386274625
IT_273768,3971.5438343087617
IT_273770,3908.100767981935
IT_273780,4266.485224329041
IT_273782,4182.45837054078
IT_273795,3681.6329908274424
IT_273798,4188.240695042431
IT_273828,3006.8438850963744
IT_273866,2207.387607588185
IT_273926,2681.8528188104574
IT_273927,3109.866309886647
IT_273928,2255.055081582548
IT_273929,2619.7971958748817
IT_273930,3046.614854313504
IT_273931,2191.649306924517
IT_273954,3719.0101947902745
IT_273977,3744.461163076593
IT_274019,3906.853203706018
IT_274029,3908.1995258203433
IT_274035,4114.607002423643
IT_274039,4266.388009681484
IT_274074,3029.8937488348574
IT_274123,2074.265520018489
IT_274215,3721.5302318224444
IT_274218,2810.313146237407
IT_274220,2821.1842283703777
IT_274237,2827.4101346233238
IT_274241,3745.2096042623825
IT_274268,3799.502007533974
IT_274282,3906.7444151270975
IT_274294,3907.6609968455437
IT_274305,4181.770879017595
IT_274313,3958.5528750063877
IT_274318,3687.6032264182227
IT_274321,4188.27155885941
IT_274327,2997.3507719361046
IT_274328,3213.317544805021
IT_274332,2992.09761259839
IT_274349,2674.193117968187
IT_274354,3007.231225999448
IT_274434,2712.7229429181302
IT_274439,2681.8751887018457
IT_274440,3110.4619815543247
IT_274441,2255.3984415464292
IT_274442,2619.962317295717
IT_274443,3046.452047678944
IT_274444,2191.7287812532322
IT_274463,2810.0076008252527
IT_274526,3933.531413641035
IT_274533,3971.318528444822
IT_274538,4254.557061225988
IT_274562,4187.999957270004
IT_274568,2997.960332321421
IT_274571,2991.312944683194
IT_274589,2674.460867956388
IT_274594,3007.5213458790377
IT_274626,2920.4384144178493
IT_274629,2062.199339395098
IT_274696,2681.1383469511193
IT_274697,3109.857822336979
IT_274698,2254.826689336911
IT_274722,3718.82809189418
IT_274725,2810.029199121214
IT_274748,3744.350046959549
IT_274791,3933.4781863085946
IT_274808,3980.699410344886
IT_274827,3849.209794997803
IT_274857,3007.160239220396
IT_274890,2076.1212580216743
IT_274919,3105.167747305659
IT_274972,3744.3176463276454
IT_275004,3307.7592599332147
IT_275006,3923.227015443096
IT_275013,3933.684195911
IT_275026,4114.873987192348
IT_275029,3981.0180728792575
IT_275044,3701.274277746109
IT_275054,2995.5175568464792
IT_275069,2673.8991464873993
IT_275097,2918.7902865912315
IT_275124,2741.6698610465037
IT_275136,2809.9551323363903
IT_275175,3908.718784037297
IT_275211,3006.8346259512796
IT_275318,3720.154477180654
IT_275343,3744.9302930946583
IT_275383,3307.543991185716
IT_275392,3933.086993804326
IT_275411,4265.989088471121
IT_275413,4181.852680884439
IT_275456,2674.8536100274373
IT_275460,3006.96502557801
IT_275503,2214.1221753397713
IT_275597,3713.0904149922917
IT_275650,3933.737410491589
IT_275658,3908.666334676205
IT_275668,4266.169641800443
IT_275671,4181.5795297282575
IT_275683,3710.5043127274585
IT_275713,2674.2355684683857
IT_275717,3006.9982041812623
IT_275758,2528.347744770597
IT_275803,2821.981496224633
IT_275804,3257.539201046383
IT_275818,3261.338826710129
IT_275825,3349.199510738657
IT_275861,3741.606432156086
IT_275903,4249.264453537331
IT_275933,4250.700373280141
IT_275942,3711.2812519365607
IT_275946,3848.9551685077363
IT_275952,3212.3376313678204
IT_275953,2982.4573779205093
IT_275976,2674.0573235494085
IT_275980,3007.519031092764
IT_276067,2828.727867549472
IT_276068,3256.6186877050122
IT_276069,2401.559777269658
IT_276098,2810.3015914338175
IT_276123,3961.403104236266
IT_276162,4248.039179131075
IT_276167,3933.999752935904
IT_276176,3907.6332576658097
IT_276177,3958.751040597892
IT_276180,4254.1488936223805
IT_276188,4181.919796934515
IT_276200,3714.6552346981002
IT_276204,3848.660419055596
IT_276232,2674.553459407327
IT_276236,3006.9318469747595
IT_276267,2074.9123911489105
IT_276278,2950.3961527629363
IT_276375,3742.533813345182
IT_276422,3933.7659595222954
IT_276431,3900.058205606967
IT_276442,3980.893074420497
IT_276458,3716.023968469981
IT_276485,2674.535719088489
IT_276488,3007.6363135972815
IT_276527,2955.0581641970675
IT_276558,3350.194097240766
IT_276569,2810.320868567578
IT_276587,2821.9260296536486
IT_276590,3742.0423325635065
IT_276622,3307.5378056704712
IT_276631,3933.661028920491
IT_276639,3908.650150300066
IT_276650,4265.688937851012
IT_276652,4182.253126157873
IT_276670,2998.151687986684
IT_276671,3211.613103264265
IT_276672,2985.0652046811147
IT_276682,2674.582008438035
IT_276685,3007.4063781607947
IT_276750,2810.327041330975
IT_276781,3922.6128382370835
IT_276792,3970.8555584383043
IT_276797,3980.8020261604115
IT_276799,4181.723046477206
IT_276805,4187.674337624966
IT_276820,2674.6360201177386
IT_276824,3007.177985915159
IT_276832,2766.205298072964
IT_276833,2047.4036691332424
IT_276917,3774.7648698034
IT_276920,3798.41012793847
IT_276996,3933.6440665730006
IT_277005,3907.7659338232734
IT_277028,3715.9537724141287
IT_277032,3848.8077874057426
IT_277036,2998.425597986434
IT_277043,2991.418640504498
IT_277060,2674.4724482636866
IT_277063,3006.901754753205
IT_277099,2061.28344925035
IT_277170,3675.9553337124094
IT_277250,4113.473535121055
IT_277256,4181.952203942342
IT_277267,4188.1257209482665
IT_277273,3211.807538935302
IT_277296,2675.9639358432228
IT_277300,3006.9696551505585
IT_277397,3689.376625149976
IT_277407,3719.336611534435
IT_277412,2810.6788760926743
IT_277483,3195.7748563003524
IT_277484,3933.0360621303876
IT_277497,4113.508256915156
IT_277510,3958.6184606174675
IT_277517,3848.9790815899687
IT_277521,2995.4350790230774
IT_277541,2675.63214981071
IT_277545,3006.8292247833074
IT_277553,2901.205714381414
IT_277573,2920.510944387749
IT_277618,2760.4184885701698
IT_277653,3351.496550317235
IT_277664,2810.8316647385627
IT_277717,3721.223924701413
IT_277729,3307.723753791838
IT_277736,3195.781029063747
IT_277748,3958.8474964018747
IT_277771,4187.999950894083
IT_277772,3849.1519189650426
IT_277779,2990.5143179151964
IT_277796,2675.1792169206296
IT_277810,2045.0974724243595
IT_277891,2825.5206004070064
IT_277893,2401.6161037356533
IT_277919,3374.187344912266
IT_277927,2810.727499356267
IT_277974,3720.0163778621536
IT_277997,3934.221972418146
IT_278007,3959.075882271586
IT_278030,3717.4227817115675
IT_278041,3048.926000561845
IT_278059,2674.959318600587
IT_278095,2071.3906702336226
IT_278138,2824.926497433869
IT_278140,2401.745731766956
IT_278158,3689.3017803938037
IT_278193,3742.281571776554
IT_278233,3933.442667415373
IT_278244,4252.89280003062
IT_278254,4181.358859812792
IT_278265,3718.1797040711026
IT_278269,3849.017661361188
IT_278272,2988.5976148066848
IT_278283,2671.110084872239
IT_278319,2068.2032095352392
IT_278330,2096.6165730450184
IT_278353,2827.177898115782
IT_278354,3257.1449157844863
IT_278394,3922.660670777476
IT_278409,4252.649026883889
IT_278413,4265.885688308322
IT_278414,4181.185250842288
IT_278422,4187.836379040018
IT_278440,2676.0125399790336
IT_278452,2047.9344247704807
IT_278528,3257.0885893185036
IT_278581,3742.6241282653873
IT_278603,3717.5504356657934
IT_278609,3720.375176110446
IT_278622,3307.9220601918455
IT_278648,3131.539071688354
IT_278650,4265.626432245708
IT_278663,3718.518377079119
IT_278671,2997.60701175219
IT_278695,2675.7193400936644
IT_278698,2153.2494627766187
IT_278779,2820.223897486599
IT_278836,3743.8185388546613
IT_278875,3308.1211254354303
IT_278877,3922.380588014324
IT_278899,3981.1801079183906
IT_278900,4266.354046730965
IT_278903,4181.622739072029
IT_278905,4250.257490258356
IT_278914,3717.7892640344835
IT_278949,2675.9685590398385
IT_278962,2048.594967837125
IT_278980,2919.689966856137
IT_279037,2401.2249048554577
IT_279056,2472.0779261628463
IT_279096,3742.528495064225
IT_279134,4248.2482953193
IT_279141,3933.8145700340374
IT_279156,4113.181872050611
IT_279167,4250.193505221446
IT_279194,2991.8931716905317
IT_279213,2675.1336991665194
IT_279251,2068.5505996261872
IT_279299,2790.9887410803694
IT_279328,3341.0449626081822
IT_279340,2809.9288917160397
IT_279368,3744.567700628483
IT_279422,3971.0222166740627
IT_279436,4265.940471583455
IT_279439,4181.548678663129
IT_279447,3132.426297766673
IT_279468,3049.004709671061
IT_279486,2676.063471652972
IT_279499,2046.2541003415279
IT_279527,2205.2503839013234
IT_279596,2401.774512219249
IT_279607,3719.77485860775
IT_279611,2810.602500897502
IT_279638,3743.838581207923
IT_279685,3932.7305358460026
IT_279692,3971.219745102723
IT_279697,4255.53768249937
IT_279700,4113.015979034359
IT_279705,4265.529982817653
IT_279724,3848.9891059545616
IT_279753,3007.0429567158803
IT_279761,2045.6645886854085
IT_279783,2070.5975338965345
IT_279811,3476.0396299403046
IT_279814,2778.785320622534
IT_279835,2442.4759225236558
IT_279840,2947.34422382463
IT_279872,3743.243681135676
IT_279903,3307.272376844462
IT_279929,4265.290016640647
IT_279947,4188.069400858203
IT_279950,3887.7482641427837
IT_279958,2991.4587762184156
IT_280006,2810.080124419228
IT_280037,3971.310021767382
IT_280038,3906.5738954035896
IT_280050,4188.288533958748
IT_280192,3743.083208415161
IT_280220,3168.26284857691
IT_280225,3904.9026997359506
IT_280228,3932.991309595768
IT_280236,3906.499828618769
IT_280240,4113.595447198119
IT_280244,4265.283078657753
IT_280257,3848.968272878103
IT_280282,2675.540329955197
IT_280295,2043.8923168824567
IT_280318,2068.4856325883566
IT_280322,2212.518844679243
IT_280399,2810.0539029266415
IT_280425,3742.9373832558667
IT_280459,4246.186686907692
IT_280482,3981.1106707061185
IT_280495,3715.3820584601576
IT_280520,2675.7478891243763
IT_280532,2043.7851288777035
IT_280535,1958.3931965682712
IT_280556,2205.4949796508713
IT_280628,3743.4620490167176
IT_280678,4282.284413451452
IT_280681,4188.475260051466
IT_280685,2990.7355973371205
IT_280706,2675.396813206248
IT_280709,2725.5921263156088
IT_280722,1959.3482978093368
IT_280740,2062.4524290702384
IT_280811,2460.8186589744487
IT_280848,3744.904849573421
IT_280892,3933.918735416335
IT_280899,3971.5276116770733
IT_280901,3910.0389519289124
IT_280905,3117.9331250599134
IT_280914,4181.159794569208
IT_280925,3714.569600357833
IT_280928,4187.58869690877
IT_280956,2675.797271231545
IT_280989,2071.8884130416454
IT_281089,3744.0129107664566
IT_281127,4247.284597061516
IT_281130,3905.3340152022943
IT_281134,3933.8014592877435
IT_281146,3117.8135341450475
IT_281147,4257.304527630651
IT_281161,4168.518109498905
IT_281179,3049.160565570877
IT_281180,3011.4992524318045
IT_281197,2675.877517155681
IT_281200,3007.118573067476
IT_281324,3743.2683976929534
IT_281349,2902.4707477963843
IT_281360,3934.33078650076
IT_281375,4114.36781421799
IT_281385,4168.965622093237
IT_281390,3717.341757816076
IT_281404,3049.2963727415017
IT_281414,2675.8505176917465
IT_281443,2072.2295219784855
IT_281473,2811.2290427580783
IT_281508,3908.194143780145
IT_281514,4266.175030216563
IT_281544,2675.8227338805445
IT_281558,2898.366332482382
IT_281578,2069.9432528562315
IT_281579,2059.388723308183
IT_281631,2401.4579266736396
IT_281681,3742.3672188686674
IT_281703,3720.372861324172
IT_281718,3307.993831318168
IT_281736,3909.0081578251647
IT_281743,4113.9426651391195
IT_281757,4281.965738165228
IT_281760,3716.317130099803
IT_281794,2675.2749011291894
IT_281807,2047.359720073671
IT_281823,2069.6469092058524
IT_281875,2818.78036996594
IT_281934,3743.3525526016106
IT_281957,3720.247856489487
IT_281979,3934.110881804795
IT_281987,3908.779759203605
IT_281990,3118.2996201346778
IT_282010,3716.63966973907
IT_282015,3849.05546953699
IT_282026,3048.9915925488444
IT_282035,3458.1274010370153
IT_282058,2044.5104222007562
IT_282122,3257.76296371947
IT_282145,2455.965712686042
IT_282175,3742.9952529126986
IT_282215,3905.3324720114415
IT_282226,3959.1237148119753
IT_282234,4114.290654675544
IT_282266,3049.645127497429
IT_282285,2675.7509691301416
IT_282316,2071.850585738065
IT_282379,2473.49290465281
IT_282388,2811.1750119505978
IT_282412,3744.7258840664203
IT_282452,3308.003084087337
IT_282457,3904.955927068388
IT_282459,3934.0213894874073
IT_282467,3908.0961511612413
IT_282494,3716.371926126786
IT_282499,3849.30931805571
IT_282510,3049.21998479448
IT_282525,2675.8080735674835
IT_282614,2311.253365815675
IT_282622,2811.332430169028
IT_282645,3742.240689970906
IT_282666,3719.9808908485534
IT_282680,3308.4228192463875
IT_282687,4071.6611583806884
IT_282688,3934.493593135319
IT_282701,4259.755790655262
IT_282708,3981.322087852414
IT_282723,3716.1914046770867
IT_282739,2996.5379203014845
IT_282748,2676.6074464272083
IT_282751,3008.0282840728996
IT_282763,2043.5760265176705
IT_282783,2067.405717790335
IT_282817,3261.784923901179
IT_282834,2812.110204732799
IT_282865,3754.051566251557
IT_282895,3905.3656378628475
IT_282898,3934.166443051277
IT_282907,3908.250470246133
IT_282911,3118.1838871969335
IT_282912,4258.638577863974
IT_282916,4114.5275344708525
IT_282952,2675.7756601837227
IT_282955,3006.953451646643
IT_282982,2061.951701895319
IT_283014,2810.661920121111
IT_283049,3971.7984352951353
IT_283050,3907.9796530039953
IT_283057,4265.691246261364
IT_283086,2676.5302805088395
IT_283121,2059.9711949666366
IT_283185,2481.7877213482634
IT_283186,2900.0691394629775
IT_283220,3744.6834845736184
IT_283241,3720.9901376637313
IT_283265,3934.345453189752
IT_283292,4282.663279556704
IT_283304,3036.566295848692
IT_283327,2153.139896226351
IT_283421,2638.747455853238
IT_283431,2811.033835491621
IT_283495,3934.26751567596
IT_283525,3849.6503632333147
IT_283545,2675.4238126701803
IT_283548,2152.936966629729
IT_283579,2071.4178163438155
IT_283602,2772.0744636620434
IT_283611,2563.6250270720516
IT_283680,2954.080301607425
IT_283686,4114.725834494933
IT_283721,3007.6856957044465
IT_283750,2071.0126267311894
IT_283751,2061.1832374840283
IT_283798,2742.7837466774954
IT_283807,2811.1248773757784
IT_283829,3742.785468220187
IT_283848,2315.141960954822
IT_283863,3934.486636024654
IT_283874,3118.1684552884453
IT_283879,4115.386313802336
IT_283885,4181.608066007115
IT_283903,2998.040642004804
IT_283919,2675.9878553013673
IT_283921,3006.8778352950485
IT_283932,2048.34342135283
IT_283937,1972.9507090240686
IT_283951,2070.6586302053997
IT_284000,2669.898791225104
IT_284001,2900.628546145705
IT_284006,2810.345559621162
IT_284081,3959.058135576827
IT_284084,3117.829744024883
IT_284089,3981.8375135959404
IT_284145,1973.1729093785327
IT_284159,2918.5325737194657
IT_284204,2401.320582688081
